Prime Min.,Mia MOTTLEY,#NAME?
Min. of Agriculture & Food Security,Indar WEIR,#NAME?
"Min. of the Creative Economy, Culture, & Sports",John KING,#NAME?
Min. of Education & Technological & Vocational Training,Santia BRADSHAW,#NAME?
Min. of Energy & Water Resources,Wilfred ABRAHAMS,#NAME?
Min. of Environment & National Beautification,Trevor PRESCOD,#NAME?
"Min. of Finance, Economic Affairs, & Investment",Mia MOTTLEY,#NAME?
Min. of Foreign Affairs & Foreign Trade,"Jerome WALCOTT, Dr.",#NAME?
Min. of Health & Wellness,Jeffrey BOSTIC,#NAME?
Min. of Home Affairs,Edmund HINKSON,#NAME?
"Min. of Housing, Lands, & Rural Development",George PAYNE,#NAME?
"Min. of Information, Broadcasting, & Public Affairs",Lucille MOE,#NAME?
"Min. of Innovation, Science, & Smart Technology",Kay MCCONNEY,#NAME?
Min. of Intl. Business & Industry,Ronald TOPPIN,#NAME?
Min. of Labor & Social Partnership Relations,Colin JORDAN,#NAME?
Min. of Legal Affairs,Dale MARSHALL,#NAME?
Min. of Maritime Affairs & the Blue Economy,Kirk HUMPHREY,#NAME?
Min. of People Empowerment & Elder Affairs,Cynthia FORDE,#NAME?
"Min. of Small Business, Entrepreneurship, & Commerce",Dwight SUTHERLAND,#NAME?
Min. of Tourism & Intl. Transport,Kerrie SYMMONDS,#NAME?
"Min. of Transport, Works, & Maintenance","William DUGUID, Dr.",#NAME?
Min. of Youth & Community Empowerment,Adrian FORDE,#NAME?
Attorney Gen.,Dale MARSHALL,#NAME?
"Governor, Central Bank",DeLisle WORRELL,#NAME?
Ambassador to the US,Selwin Charles HART,#NAME?
"Permanent Representative to the UN, New York",Keith Hamilton Llewellyn MARSHALL,#NAME?
Belarus,,#NAME?
Last Updated:  31 Aug 2018,,#NAME?
Pres.,Aleksandr LUKASHENKO,#NAME?
Prime Min.,Sergey RUMAS,#NAME?
First Dep. Prime Min.,Aleksandr TURCHIN,#NAME?
Dep. Prime Min.,Vladimir KUKHAREV,#NAME?
Dep. Prime Min.,Igor LYASHENKO,#NAME?
Dep. Prime Min.,Igor PETRISHENKO,#NAME?
Dep. Prime Min.,Vasiliy ZHARKO,#NAME?
Min. of Agriculture & Food,Leonid ZAYATS,#NAME?
Min. of Antimonopoly Regulation & Trade,Vladimir KOLTOVICH,#NAME?
Min. of Architecture & Construction,Dmitry MIKULENOK,#NAME?
Min. of Communications & Information Technology,Konstantin SHULGAN,#NAME?
Min. of Culture,Yuriy BONDAR,#NAME?
Min. of Defense,Andrey RAVKOV,#NAME?
Min. of Economy,Dmitry KRUTOY,#NAME?
Min. of Education,Igor KARPENKO,#NAME?
Min. of Emergency Situations,Vladimir VASHCHENKO,#NAME?
Min. of Energy,,#NAME?
Min. of Finance,Vladimir AMARIN,#NAME?
Min. of Foreign Affairs,Vladimir MAKEY,#NAME?
Min. of Forestry,,#NAME?
Min. of Health,Valeriy MALASHKO,#NAME?
Min. of Housing & Municipal Services,Aleksandr TEREKHOV,#NAME?
Min. of Industry,Pavel UTYPIN,#NAME?
Min. of Information,Aleksandr KARLYUKEVICH,#NAME?
Min. of Internal Affairs,Igor SHUNEVICH,#NAME?
Min. of Justice,Oleg SLIZHEVSKIY,#NAME?
Min. of Labor & Social Security,Irina A. KOSTEVICH,#NAME?
Min. of Natural Resources & Environmental Protection,Andrey KHUDYK,#NAME?
Min. of Sports & Tourism,Sergey KOVALCHUK,#NAME?
Min. of Tax Collection,Sergey NALYVAYKO,#NAME?
Min. of Trade,Vladimir KOLTOVICH,#NAME?
Min. of Transport & Communication,Anatol SIVAK,#NAME?
"Chief, Presidential Admin.",Natalya KOCHANOVA,#NAME?
"Chmn., Ctte. for State Security (BKGB)",Valery VAKULCHIK,#NAME?
"Chmn., National Bank",Pavel KALLAUR,#NAME?
"Chmn., State Border Ctte.",Anatoliy LAPPO,#NAME?
Prosecutor Gen.,Aleksandr KONYUK,#NAME?
Ambassador to the US,,#NAME?
"Permanent Representative to the UN, New York",Valentin RYBAKOV,#NAME?
,Belgium,Belgium
,Last Updated:  30 Jan 2019,Last Updated:  30 Jan 2019
King,PHILIPPE,#NAME?
Prime Min.,Charles Yvon MICHEL,#NAME?
Dep. Prime Min.,Alexander DE CROO,#NAME?
Dep. Prime Min.,Jan JAMBON,#NAME?
Dep. Prime Min.,Kris PEETERS,#NAME?
Dep. Prime Min.,Didier REYNDERS,#NAME?
Min. of Budget,Sophie WILMES,#NAME?
Min. of Defense & Civil Service,Didier REYNDERS,#NAME?
Min. of Development Cooperation,Alexander DE CROO,#NAME?
"Min. of Digital Agenda, Telecommunication, & Postal Services",Philippe DE BACKER,#NAME?
"Min. of Employment, Economy, & Consumer Affairs",Kris PEETERS,#NAME?
"Min. of Energy, Environment, & Sustainable Development",Marie-Christine MARGHEM,#NAME?
Min. of Finance,Alexander DE CROO,#NAME?
Min. of Foreign & European Affairs,Didier REYNDERS,#NAME?
Min. of Justice,Koen GEENS,#NAME?
Min. of Pensions,Daniel BACQUELAINE,#NAME?
Min. of Security & Interior,Pieter DE CREM,#NAME?
"Min. of the Self-Employed, Small & Medium-Sized Enterprises,",,#NAME?
"Agriculture, & Social Integration",Denis DUCARME,#NAME?
Min. of Social Affairs & Public Health,Maggie DE BLOCK,#NAME?
Min. of Transportation,Francois BELLOT,#NAME?
"Governor, National Bank of Belgium",Jan SMETS,#NAME?
Ambassador to the US,Dirk WOUTERS,#NAME?
"Permanent Representative to the UN, New York",Marc Pecsteen DE BUYTSWERVE,#NAME?
,Belize,Belize
,Last Updated:  14 Sep 2018,Last Updated:  14 Sep 2018
Governor Gen.,"Colville Nobert YOUNG, Sir",#NAME?
Prime Min.,Dean Oliver BARROW,#NAME?
Dep. Prime Min.,Patrick FABER,#NAME?
"Min. of Agriculture, Fisheries, Forestry, the Environment, & Sustainable",,#NAME?
Development,Godwin HULSE,#NAME?
"Min. of Economic Development, Petroleum, Investment, Trade, &",,#NAME?
Commerce,Erwin CONTRERAS,#NAME?
"Min. of Education, Science & Technology, Culture, Youth, & Sports",Patrick FABER,#NAME?
Min. of Finance,Dean Oliver BARROW,#NAME?
Min. of Foreign Affairs,Wilfred Peter ELRINGTON,#NAME?
Min. of Health,Pablo MARIN,#NAME?
Min. of Housing & Urban Development,Michael FINNEGAN,#NAME?
"Min. of Human Development, Social Transformation, & Poverty",,#NAME?
Alleviation,Anthony MARTINEZ,#NAME?
"Min. of Labor, Local Govt., & Rural Development",Hugo PATT,#NAME?
Min. of National Security,John Birchman SALVIDAR,#NAME?
Min. of Natural Resources & Immigration,Godwin HULSE,#NAME?
"Min. of Public Service, Energy, & Public Utilities",Frank MENA,#NAME?
Min. of Tourism & Civil Aviation,"Jose Manuel HEREDIA, Jr.",#NAME?
Min. of Transport & National Emergencies,Edmond CASTRO,#NAME?
Min. of Works,Rene MONTERO,#NAME?
Attorney Gen.,Michael PEYREFITTE,#NAME?
"Governor, Central Bank",A. Joy GRANT,#NAME?
Ambassador to the US,Daniel GUTIEREZ,#NAME?
"Permanent Representative to the UN, New York",Lois M. YOUNG,#NAME?
,Benin,Benin
,Last Updated:  24 Jan 2018,Last Updated:  24 Jan 2018
Pres.,Patrice TALON,#NAME?
"Min. of Agriculture, Livestock, & Fisheries",Delphin KOUZANDE,#NAME?
Min. of Decentralization & Local Governance,Barnabe DASSIGLI,#NAME?
Min. of Economy & Finance,Romauld WADAGNI,#NAME?
Min. of Environment & Sustainable Development,Jose Didier TONATO,#NAME?
Min. of Foreign Affairs & Cooperation,Aurelien AGBENONCI,#NAME?
Min. of Health,Alassane SEIDOU,#NAME?
Min. of Higher Education & Scientific Research,Marie-Odile ATTANASSO,#NAME?
Min. of Industry & Commerce,Serges AHISSOU,#NAME?
Min. of Infrastructure & Transportation,Cyr KOTY,#NAME?
Min. of Interior & Public Security,Sacca LAFIA,#NAME?
Min. of Justice & Legislation & Keeper of the Seals,Joseph DJOGBENOU,#NAME?
"Min. of Labor, Civil Service, & Social Affairs",Adidjatou MATHYS,#NAME?
Min. of Primary Education,Mahougnon KAKPO,#NAME?
Min. of Secondary & Technical Education & Professional Training,Karimou SALIMANE,#NAME?
Min. of Small & Medium Enterprises & Employment,Modeste KEREKOU,#NAME?
Min. of Sports,Oswald HOMEKY,#NAME?
Min. of State & Sec. Gen. of the Presidency,Pascal Irenee KOUPAKI,#NAME?
Min. of State Charged With Planning & Development,Abdoulaye Bio TCHANE,#NAME?
Min. of Telecommunications,Rafiatou MONROU,#NAME?
Min. of Tourism & Culture,Ange NKOUE,#NAME?
Min. of Water & Mines,Samou Seidou ADAMBI,#NAME?
Min.-Del. to the Presidency Charged With National Defense,Fortunet Alain NOUATIN,#NAME?
Ambassador to the US,Hector POSSET,#NAME?
"Permanent Representative to the UN, New York",Jean-Claude Felix do REGO,#NAME?
,Bermuda,Bermuda
,Last Updated:  N/A,Last Updated:  N/A
(British colony),,#NAME?
Governor,George FERGUSSON,#NAME?
Premier,Craig CANNONIER,#NAME?
Min. of Community & Cultural Development,Wayne SCOTT,#NAME?
Min. of Economic Development,Grant GIBBONS,#NAME?
Min. of Education,Nalton BRANGMAN,#NAME?
Min. of Environment & Planning,Sylvan RICHARDS,#NAME?
Min. of Finance,Everard Trenton RICHARDS,#NAME?
Min. of Health & Seniors,Patricia GORDON-PAMPLIN,#NAME?
Min. of Home Affairs,Michael FAHY,#NAME?
Min. of Legal Affairs,Mark PETTINGILL,#NAME?
Min. of Public Safety,Michael DUNKLEY,#NAME?
Min. of Public Works,Trevor MONIZ,#NAME?
"Min. of Tourism, Development, & Transport",Shawn CROCKWELL,#NAME?
Min. Without Portfolio,Leah SCOTT,#NAME?
Attorney Gen.,Mark PETTINGILL,#NAME?
,Bhutan - NDE,Bhutan - NDE
,Last Updated:  7 Nov 2018,Last Updated:  7 Nov 2018
King,Jigme Khesar Namgyel WANGCHUCK,#NAME?
Prime Min.,Lotay TSHERING,#NAME?
Min. of Agriculture & Forests,Yeshey PENJOR,#NAME?
Min. of Economic Affairs,Loknath SHARMA,#NAME?
Min. of Education,Jai Bir RAI,#NAME?
Min. of Finance,Namgay TSHERING,#NAME?
Min. of Foreign Affairs,Tandi DORJI,#NAME?
Min. of Health,Dechen WANGMO,#NAME?
Min. of Home & Cultural Affairs,Dasho Sherub GYELTSHEN,#NAME?
Min. of Information & Communications,Karma Donnen WANGDI,#NAME?
Min. of Labor & Human Resources,Ugyen DORJI,#NAME?
Min. of Works & Human Settlements,Dorji TSHERING,#NAME?
"Governor, Royal Monetary Authority",Dasho PENJORE,#NAME?
"Permanent Representative to the UN, New York",Doma TSHERING,#NAME?
,Bolivia,Bolivia
,Last Updated:  17 Sep 2018,Last Updated:  17 Sep 2018
Pres.,Juan Evo MORALES Ayma,#NAME?
Vice Pres.,Alvaro GARCIA Linera,#NAME?
Min. of Communication,Gisela LOPEZ Rivas,#NAME?
Min. of Culture & Tourism,Willma ALANOCA Mamani,#NAME?
Min. of Defense,Javier ZAVALETA Lopez,#NAME?
Min. of the Economy & Public Finances,Luis ARCE Catacora,#NAME?
Min. of Education,Roberto AGUILAR Gomez,#NAME?
Min. of Energy,Rafael ALARCON Orihuela,#NAME?
Min. of the Environment & Water,Carlos ORTUNO Yanez,#NAME?
Min. of Foreign Relations,Diego PARY Rodriguez,#NAME?
Min. of Govt.,Carlos ROMERO Bonifaz,#NAME?
Min. of Health,Ariana CAMPERO Nava,#NAME?
Min. of Hydrocarbons,Luis Alberto SANCHEZ Fernandez,#NAME?
Min. of Justice & Institutional Transparency,Hector ARCE Zaconeta,#NAME?
"Min. of Labor, Employment, & Social Security",Hector HINOJOSA Rodriguez,#NAME?
Min. of Mining & Metals,Felix Cesar NAVARRO Miranda,#NAME?
Min. of Planning & Development,Mariana PRADA Noya,#NAME?
Min. of the Presidency,Rene MARTINEZ Callahuanca,#NAME?
Min. of Productive Development & Pluralist Economics,Eugenio ROJAS Apaza,#NAME?
"Min. of Public Works, Services, & Housing",Milton CLAROS Hinojosa,#NAME?
Min. of Rural Development & Lands,Cesar COCARICO Yana,#NAME?
Min. of Sport,Tito Roland MONTANO Rivera,#NAME?
"Head, Legal Defense of the State",Pablo MENACHO Diederich,#NAME?
"Pres., Central Bank",Marcelo ZABALAGA Estrada,#NAME?
"Charge d'Affaires, Embassy, Washington",Rafael Pablo CANEDO Daroca,#NAME?
"Permanent Representative to the UN, New York",Sacha LLORENTI Soliz,#NAME?
,Bosnia and Herzegovina,Bosnia and Herzegovina
,Last Updated:  4 Dec 2018,Last Updated:  4 Dec 2018
,National Govt.,National Govt.
Presidency Chmn. (Serb),Mladen IVANIC,#NAME?
Presidency Member (Bosniak),Bakir IZETBEGOVIC,#NAME?
Presidency Member (Croat),Dragan COVIC,#NAME?
"Chmn., Council of Ministers",Denis ZVIZDIC,#NAME?
"Dep. Chmn., Council of Ministers",Vjekoslav BEVANDA,#NAME?
"Dep. Chmn., Council of Ministers",Mirko SAROVIC,#NAME?
Min. of Civil Affairs,Adil OSMANOVIC,#NAME?
Min. of Defense,Marina PENDES,#NAME?
Min. of Finance,Vjekoslav BEVANDA,#NAME?
Min. of Foreign Affairs,Igor CRNADAK,#NAME?
Min. of Foreign Trade & Economic Relations,Mirko SAROVIC,#NAME?
Min. of Human Rights & Refugees,Semiha BOROVAC,#NAME?
Min. of Justice,Josip GRUBES,#NAME?
Min. of Security,Dragan MEKTIC,#NAME?
Min. of Transport & Communication,Ismir JUSKO,#NAME?
"Governor, Central Bank",Kemal KOZARIC,#NAME?
Ambassador to the US,Haris HRLE,#NAME?
"Permanent Representative to the UN, New York",Ivica DRONJIC,#NAME?
,Federation Govt.,Federation Govt.
Pres.,Marinko CAVARA,#NAME?
Vice Pres.,Milan DUNOVIC,#NAME?
Vice Pres.,Melika MAHMUTBEGOVIC,#NAME?
Prime Min.,Fadil NOVALIC,#NAME?
Dep. Prime Min.,Jelka MILICEVIC,#NAME?
Dep. Prime Min.,Aleksandar REMETIC,#NAME?
"Min. of Agriculture, Water Industry, & Forestry",Semsudin DEDIC,#NAME?
Min. of Culture & Sports,Zora DUJMOVIC,#NAME?
"Min. of Development, Entrepreneurship, & Crafts",Amir ZUKIC,#NAME?
Min. of Education & Science,Elvira CEMALOVIC-DILBEROVIC,#NAME?
"Min. of Energy, Mining, & Industry",Reuf BAJROVIC,#NAME?
Min. of Environment & Tourism,Snjezana SOLDAT,#NAME?
Min. of Finance,Jelka MILICEVIC,#NAME?
Min. of Health,Vjekoslav MANDIC,#NAME?
Min. of Interior,Aljosa CAMPARA,#NAME?
Min. of Justice,Mato JOZIC,#NAME?
Min. of Labor & Social Welfare,Milan MANDILOVIC,#NAME?
Min. of the Liberation War Veterans & Disabled Veterans Issues,Salko BUKVAREVIC,#NAME?
Min. of Refugees & Displaced Persons,Edin RAMIC,#NAME?
Min. of Trade,Aleksandar REMETIC,#NAME?
Min. of Traffic & Communications,Denis LASIC,#NAME?
Min. of Urban Planning,Josip MARTIC,#NAME?
,Republika Srpska Govt.,Republika Srpska Govt.
Pres.,Milorad DODIK,#NAME?
Vice Pres.,Josip JERKOVIC,#NAME?
Vice Pres.,Ramiz SALKIC,#NAME?
Prime Min.,Zeljka CVIJANOVIC,#NAME?
Min. of Agriculture,Stevo MIRJANIC,#NAME?
Min. of Economic Relations & Coordination,Zlatan KLOKIC,#NAME?
Min. of Education & Culture,Dane MALESEVIC,#NAME?
Min. of Finance,Zoran TEGELTIJA,#NAME?
Min. of Health & Social Protection,Dragan BOGDANIC,#NAME?
"Min. of Industry, Energy, & Mining",Petar DJOKIC,#NAME?
Min. of Internal Affairs,Dragan LUKAC,#NAME?
Min. of Justice,Anton KASIPOVIC,#NAME?
Min. of Labor & Veterans Affairs,Milenko SAVANOVIC,#NAME?
Min. of Public Admin. & Local Self-Govt.,Lejla RESIC,#NAME?
Min. of Refugees & Displaced Persons,Davor CORDAS,#NAME?
Min. of Science & Technology,Jasmin KOMIC,#NAME?
Min. of Trade & Tourism,Predrag GLUHAKOVIC,#NAME?
Min. of Transport & Communications,Nedjo TRNINIC,#NAME?
Min. of Urban Planning & Ecology,Srebrenka GOLIC,#NAME?
"Min. of Youth, Families, & Sport",Jasmina DAVIDOVIC,#NAME?
,Botswana,Botswana
,Last Updated:  20 Dec 2018,Last Updated:  20 Dec 2018
Pres.,Mokgweetsi Eric MASISI,#NAME?
Vice Pres.,Slumber TSOGWANE,#NAME?
Min. of Agricultural Development & Food Security,Patrick RALOTSIA,#NAME?
Min. of Basic Education,"Bagalatia ARONE, Dr.",#NAME?
"Min. of Defense, Justice, & Security",Shaw KGATHI,#NAME?
"Min. of Employment, Labor Productivity, & Skills Development",Tshenolo MABEO,#NAME?
"Min. of Environment, Natural Resources Conservation, & Tourism",Kitso MOKAILA,#NAME?
Min. of Finance & Economic Development,Ontefetse Kenneth MATAMBO,#NAME?
Min. of Health & Wellness,"Alfred MADIGELE, Dr.",#NAME?
Min. of Infrastructure & Housing Development,Vincent SERETSE,#NAME?
Min. of Intl. Affairs & Cooperation,Unity DOW,#NAME?
"Min. of Investment, Trade, & Industry",Bogolo KENEWENDO,#NAME?
Min. of Labor & Home Affairs,,#NAME?
"Min. of Land Management, Water, & Sanitation Services",Kefentse MZWINILA,#NAME?
Min. of Local Govt. & Rural Development,"Pelonomi VENSON-MOITOI, Dr.",#NAME?
"Min. of Mineral Resources, Green Technology, & Energy Security",Eric MOLALE,#NAME?
"Min. of Nationality, Immigration, & Gender Affairs",Ngaka NGAKA,#NAME?
"Min. of Presidential Affairs, Governance, & Public Admin.",Nonofho MOLEFHI,#NAME?
"Min. of Tertiary Education, Research, Science, & Technology",Thapelo OLOPENG,#NAME?
Min. of Transport & Communications,Dorcas MAKGATO,#NAME?
"Min. of Youth Empowerment, Sport, & Culture Development",Tshekedi KHAMA,#NAME?
Attorney Gen.,Athalia MOLOKOMME,#NAME?
"Governor, Bank of Botswana",Linah MOHOHLO,#NAME?
Ambassador to the US,David John NEWMAN,#NAME?
"Permanent Representative to the UN, New York",Charles Thembani NTWAAGAE,#NAME?
,Brazil,Brazil
,Last Updated:  13 Mar 2019,Last Updated:  13 Mar 2019
Pres.,Jair Messias BOLSONARO,#NAME?
Vice Pres.,Hamilton MOURAO,#NAME?
Chief of the Civilian Household of the Presidency,Onyx LORENZONI,#NAME?
Min. of Agriculture,Tereza CRISTINA,#NAME?
Min. of Citizenship & Social Action,Osmar TERRA,#NAME?
Min. of Defense,Fernando AZEVEDO E SILVA,#NAME?
Min. of Economy,Paulo GUEDES,#NAME?
Min. of Education,Ricardo VELEZ Rodriguez,#NAME?
Min. of the Environment,Ricardo de Aquino SALLES,#NAME?
Min. of Foreign Relations,Ernesto ARAUJO,#NAME?
Min. of Health,Luiz Henrique MANDETTA,#NAME?
Min. of Infrastructure,Tarcisio GOMES DE FREITAS,#NAME?
Min. Institutional Security Cabinet,Augusto HELENO Ribeiro Pereira,#NAME?
Min. of Justice & Public Security,Sergio MORO,#NAME?
Min. of Mines & Energy,"Bento Costa LIMA LEITE de Alburquerque, Jr.",#NAME?
Min. of Regional Development,Gustavo Henrique RIGODANZO CANUTO,#NAME?
"Min. of Science, Technology, Innovation, & Communications",Marcos PONTES,#NAME?
Min. of Tourism,Vinicius LUMMERTZ,#NAME?
Min. of Transparency & Comptroller Gen. of the Republic,Wagner de Campos ROSARIO,#NAME?
"Min. of Women, Family, & Human Rights",Damares ALVES,#NAME?
Sec. of Govt.,Carlos Alberto DOS SANTOS CRUZ,#NAME?
Attorney General of the Union,Andre Luiz DE ALMEIDA MENDONCA,#NAME?
"Pres., Central Bank",Roberto CAMPOS NETO,#NAME?
Ambassador to the US,Sergio AMARAL,#NAME?
"Permanent Representative to the UN, New York",Mauro Luiz Iecker VIEIRA,#NAME?
,Brunei,Brunei
,Last Updated:  6 Mar 2018,Last Updated:  6 Mar 2018
Sultan,"HASSANAL Bolkiah, Sir",#NAME?
Prime Min.,"HASSANAL Bolkiah, Sir",#NAME?
Senior Min. in the Prime Min.'s Office,"Al-Muhtadee BILLAH, Crown Prince",#NAME?
Special Adviser and Min. at the Prime Min.'s Office,Laila Utama ISA bin Ibrahim,#NAME?
Min. of Communications,Abdul MUTALIB bin Yusof,#NAME?
"Min. of Culture, Youth, & Sports",AMINUDDIN Ihsan Abidin,#NAME?
Min. of Defense,"HASSANAL Bolkiah, Sir",#NAME?
Min. of Development,SUHAIMI bin Gafar,#NAME?
Min. of Education,HAMZAH bin Sulaiman,#NAME?
Min. of Energy & Industry at the Prime Min.'s Office,MAT SUNY bin Hussein,#NAME?
Min. of Finance,"HASSANAL Bolkiah, Sir",#NAME?
Min. of Finance II,AMIN Liew bin Abdullah,#NAME?
Min. of Foreign Affairs & Trade,"HASSANAL Bolkiah, Sir",#NAME?
Min. of Foreign Affairs & Trade II & Min. at the Prime Min.'s Office,ERYWAN Yusof,#NAME?
Min. of Health,ISHAM bin Jaafar,#NAME?
Min. of Home Affairs,Awang ABU BAKAR bin Apong,#NAME?
Min. of Primary Resources & Tourism,ALI bin Haji Apong,#NAME?
Min. of Religious Affairs,BADARUDDIN bin Othman,#NAME?
Ambassador to the US,SERBINI Ali,#NAME?
"Permanent Representative to the UN, New York",Abdul Ghafar ISMAIL,#NAME?
,Bulgaria,Bulgaria
,Last Updated:  2 Aug 2018,Last Updated:  2 Aug 2018
Pres.,Rumen RADEV,#NAME?
Vice Pres.,Iliana IOTOVA,#NAME?
Prime Min.,Boyko BORISOV,#NAME?
Dep. Prime Min.,Tomislav DONCHEV,#NAME?
Dep. Prime Min. in Charge of Economic & Demographic Policy,Valeri SIMEONOV,#NAME?
Dep. Prime Min. in Charge of the Judiciary & Reform,Ekaterina ZAHARIEVA,#NAME?
Dep. Prime Min. in Charge of Public Order & National Security,Krasimir KARAKACHANOV,#NAME?
"Min. of Agriculture, Food, & Forestry",Rumen POROZHANOV,#NAME?
Min. for the Bulgarian Presidency of the Council of the EU 2018,Lilyana PAVLOVA,#NAME?
Min. of Culture,Boil BANOV,#NAME?
Min. of Defense,Krasimir KARAKACHANOV,#NAME?
Min. of Economy,Emil KARANIKOLOV,#NAME?
Min. of Energy,Temenuzhka PETKOVA,#NAME?
Min. of Education & Science,Krasimir VALCHEV,#NAME?
Min. of Environment & Water,Neno DIMOV,#NAME?
Min. of Finance,Vladislav GORANOV,#NAME?
Min. of Foreign Affairs,Ekaterina ZAHARIEVA,#NAME?
Min. of Health,Kiril ANANIEV,#NAME?
Min. of Interior,Valentin RADEV,#NAME?
Min. of Justice,Tsetska TSACHEVA,#NAME?
Min. of Labor & Social Policy,Biser PETKOV,#NAME?
Min. of Regional Development & Public Works,Nikolay NANKOV,#NAME?
Min. of Youth & Sports,Krasen KRALEV,#NAME?
Min. of Tourism,Nikolina ANGELKOVA,#NAME?
"Min. of Transport, IT, & Communications",Ivaylo MOSKOVSKI,#NAME?
"Gov., Bulgarian National Bank",Dimitar RADEV,#NAME?
Ambassador to the US,Tihomir STOYTCHEV,#NAME?
"Permanent Representative to the UN, New York",Georgi PANAYOTOV,#NAME?
,Burkina Faso,Burkina Faso
,Last Updated:  21 Jun 2018,Last Updated:  21 Jun 2018
Pres.,Roch Marc Christian KABORE,#NAME?
Prime Min.,Paul Kaba THIEBA,#NAME?
Min. for African Integration & Burkinabe Expatriates,Paul Robert TIENDREBEOGO,#NAME?
"Min. of Agriculture, Food Security, & Water Resources",Jacob OUEDRAOGO,#NAME?
Min. of Animal Resources & Fisheries,Sommanogo KOUTOU,#NAME?
"Min. of Commerce, Industry, & Handicraft",Harouna KABORE,#NAME?
Min. of Communications & Relations With the Parliament & Govt.,,#NAME?
Spokesman,Remy Fulgence DANDJINOU,#NAME?
"Min. of Culture, Arts, & Tourism",Abdoul Karim SANGO,#NAME?
Min. of Development of the Digital Economy & Post,Hadja Fatimata Ouattara SANON,#NAME?
"Min. of Economy, Finance, & Development",Hadizatou Rosine COULIBALY,#NAME?
Min. of Energy,Bechir Ismael OUEDRAOGO,#NAME?
"Min. of Environment, Green Economy, & Climate Change",Batio BASSIERE,#NAME?
Min. of Foreign Affairs & Cooperation,Alpha BARRY,#NAME?
Min. of Health,Nicolas MEDA,#NAME?
Min. of Housing & Urban Development,Maurice Dieudonne BONANE,#NAME?
Min. of Infrastructure,Eric W. BOUGOUMA,#NAME?
"Min. of Justice, Human Rights, Civic Promotion, & Keeper of the Seals",Rene BAGORO,#NAME?
Min. of Mines & Quarries,Oumarou IDANI,#NAME?
